"site","period","spp","dens","norm"
"6",32,"encrust",53.5,1.19881466837774
"6",32,"folred",1.5,-1.04983709543109
"6",33,"brown",0.5,-0.502768552425628
"6",33,"calred",5,-1.11936102961892
"6",33,"encrust",57,1.44522681881102
"6",33,"folred",0.5,-1.175399007177
"6",34,"brown",1.5,-0.171677066681922
"6",34,"calred",3.5,-1.18518189597038
"6",34,"encrust",54.5,1.26921813993011
"6",34,"folred",2,-0.987056139558137
"6",35,"brown",3,0.324960161933638
"6",35,"calred",10,-0.899958141780729
"6",35,"encrust",46,0.670788631735019
"6",35,"folred",1.5,-1.04983709543109
"6",36,"brown",8.5,2.14596333352402
"6",36,"calred",19,-0.505032943671985
"6",36,"encrust",54,1.23401640415393
"6",36,"folred",1,-1.11261805130405
"6",37,"brown",2.5,0.159414419061784
"6",37,"calred",34.5,0.175116008626408
"6",37,"encrust",44,0.529981688630292
"6",37,"folred",6,-0.484808492574491
"6",38,"brown",1,-0.337222809553775
"6",38,"calred",26.5,-0.175928611914698
"6",38,"encrust",44.5,0.565183424406473
"6",38,"folred",1,-1.11261805130405
"6",39,"brown",NA,NA
"6",39,"calred",NA,NA
"6",39,"encrust",NA,NA
"6",39,"folred",NA,NA
"6",40,"brown",4.5,0.821597390549197
"6",40,"calred",13,-0.768316409077814
"6",40,"encrust",62,1.79724417657283
"6",40,"folred",4,-0.735932316066314
"6",41,"brown",0.5,-0.502768552425628
"6",41,"calred",6,-1.07548045205128
"6",41,"encrust",62,1.79724417657283
"6",41,"folred",0,-1.23817996304996
"6",42,"brown",0,-0.668314295297481
"6",42,"calred",2.5,-1.22906247353802
"6",42,"encrust",57.5,1.4804285545872
"6",42,"folred",3,-0.861494227812225
"6",43,"brown",0,-0.668314295297481
"6",43,"calred",4,-1.16324160718656
"6",43,"encrust",68.5,2.2548667416632
"6",43,"folred",5.5,-0.547589448447447
"6",44,"brown",0,-0.668314295297481
"6",44,"calred",6,-1.07548045205128
"6",44,"encrust",49,0.881999046392109
"6",44,"folred",6,-0.484808492574491
"6",45,"brown",3,0.324960161933638
"6",45,"calred",5,-1.11936102961892
"6",45,"encrust",38,0.107560859316111
"6",45,"folred",5.5,-0.547589448447447
"6",46,"brown",0.5,-0.502768552425628
"6",46,"calred",5,-1.11936102961892
"6",46,"encrust",51.5,1.05800772527302
"6",46,"folred",2,-0.987056139558137
"6",47,"brown",0,-0.668314295297481
"6",47,"calred",6,-1.07548045205128
"6",47,"encrust",33,-0.244456498445706
"6",47,"folred",6.5,-0.422027536701535
"6",48,"brown",NA,NA
"6",48,"calred",NA,NA
"6",48,"encrust",NA,NA
"6",48,"folred",NA,NA
"6",49,"brown",2,-0.00613132381006866
"6",49,"calred",10.5,-0.87801785299691
"6",49,"encrust",26,-0.737280799312251
"6",49,"folred",17,0.896372536630534
"6",50,"brown",9,2.31150907639588
"6",50,"calred",11.5,-0.834137275429272
"6",50,"encrust",30,-0.455666913102797
"6",50,"folred",28,2.27755356583556
"6",51,"brown",2,-0.00613132381006866
"6",51,"calred",13.5,-0.746376120293995
"6",51,"encrust",32,-0.31485996999807
"6",51,"folred",23,1.649744007106
"6",52,"brown",0.5,-0.502768552425628
"6",52,"calred",8,-0.987719296916006
"6",52,"encrust",37.5,0.0723591235399292
"6",52,"folred",0,-1.23817996304996
"6",53,"brown",0,-0.668314295297481
"6",53,"calred",13,-0.768316409077814
"6",53,"encrust",18,-1.30050857173116
"6",53,"folred",16,0.770810624884623
"6",54,"brown",0.5,-0.502768552425628
"6",54,"calred",7.5,-1.00965958569982
"6",54,"encrust",18.5,-1.26530683595498
"6",54,"folred",4,-0.735932316066314
"6",55,"brown",15,4.29805799085811
"6",55,"calred",6.5,-1.05354016326746
"6",55,"encrust",26.5,-0.702079063536069
"6",55,"folred",20,1.27305827186827
"6",56,"brown",NA,NA
"6",56,"calred",NA,NA
"6",56,"encrust",NA,NA
"6",56,"folred",NA,NA
"6",57,"brown",10,2.64260056213958
"6",57,"calred",17,-0.592794098807261
"6",57,"encrust",17.5,-1.33571030750734
"6",57,"folred",25.5,1.96364878647078
"6",58,"brown",NA,NA
"6",58,"calred",NA,NA
"6",58,"encrust",NA,NA
"6",58,"folred",NA,NA
"6",59,"brown",NA,NA
"6",59,"calred",NA,NA
"6",59,"encrust",NA,NA
"6",59,"folred",NA,NA
"6",60,"brown",8.5,2.14596333352402
"6",60,"calred",9.5,-0.921898430564548
"6",60,"encrust",36,-0.033246083788616
"6",60,"folred",4.5,-0.673151360193358
"6",61,"brown",0.5,-0.502768552425628
"6",61,"calred",13.5,-0.746376120293995
"6",61,"encrust",29,-0.52607038465516
"6",61,"folred",5.5,-0.547589448447447
"6",62,"brown",NA,NA
"6",62,"calred",NA,NA
"6",62,"encrust",NA,NA
"6",62,"folred",NA,NA
"6",63,"brown",0.5,-0.502768552425628
"6",63,"calred",11,-0.856077564213091
"6",63,"encrust",52,1.0932094610492
"6",63,"folred",4,-0.735932316066314
"7",1,"brown",NA,NA
"7",1,"calred",NA,NA
"7",1,"encrust",NA,NA
"7",1,"folred",NA,NA
"7",2,"brown",NA,NA
"7",2,"calred",NA,NA
"7",2,"encrust",NA,NA
"7",2,"folred",NA,NA
"7",3,"brown",NA,NA
"7",3,"calred",NA,NA
"7",3,"encrust",NA,NA
"7",3,"folred",NA,NA
"7",4,"brown",NA,NA
"7",4,"calred",NA,NA
"7",4,"encrust",NA,NA
"7",4,"folred",NA,NA
"7",5,"brown",NA,NA
"7",5,"calred",NA,NA
"7",5,"encrust",NA,NA
"7",5,"folred",NA,NA
"7",6,"brown",NA,NA
"7",6,"calred",NA,NA
"7",6,"encrust",NA,NA
"7",6,"folred",NA,NA
"7",7,"brown",NA,NA
"7",7,"calred",NA,NA
"7",7,"encrust",NA,NA
"7",7,"folred",NA,NA
"7",8,"brown",NA,NA
"7",8,"calred",NA,NA
"7",8,"encrust",NA,NA
"7",8,"folred",NA,NA
"7",9,"brown",NA,NA
"7",9,"calred",NA,NA
"7",9,"encrust",NA,NA
"7",9,"folred",NA,NA
"7",10,"brown",NA,NA
"7",10,"calred",NA,NA
"7",10,"encrust",NA,NA
"7",10,"folred",NA,NA
"7",11,"brown",NA,NA
"7",11,"calred",NA,NA
"7",11,"encrust",NA,NA
"7",11,"folred",NA,NA
"7",12,"brown",NA,NA
"7",12,"calred",NA,NA
"7",12,"encrust",NA,NA
"7",12,"folred",NA,NA
"7",13,"brown",17,0.338579775641361
"7",13,"calred",4,-0.182194375110449
"7",13,"encrust",55.5,-0.167218092097469
"7",13,"folred",0,-0.598476564654385
"7",14,"brown",37.2222,1.59873215704775
"7",14,"calred",7.2222,0.742053294298732
"7",14,"encrust",56.6667,-0.0760056650675062
"7",14,"folred",0,-0.598476564654385
"7",15,"brown",13,0.0893185911201137
"7",15,"calred",5.5,0.248061817588258
"7",15,"encrust",60,0.184591217609254
"7",15,"folred",0.5,-0.552531536713618
"7",16,"brown",59.5,2.98697986117962
"7",16,"calred",1.5,-0.899288029608293
"7",16,"encrust",46.5,-0.870836711510915
"7",16,"folred",4,-0.230916341128247
"7",17,"brown",30,1.14867862533542
"7",17,"calred",0.5,-1.18612549140743
"7",17,"encrust",65.5,0.614580373917471
"7",17,"folred",0,-0.598476564654385
"7",18,"brown",2.7778,-0.54768082898316
"7",18,"calred",3.3333,-0.373428910891934
"7",18,"encrust",66.1111,0.662356078175643
"7",18,"folred",0,-0.598476564654385
"7",19,"brown",4,-0.471519074052693
"7",19,"calred",2.5,-0.612450567809155
"7",19,"encrust",69.5,0.927299760323446
"7",19,"folred",0,-0.598476564654385
"7",20,"brown",NA,NA
"7",20,"calred",NA,NA
"7",20,"encrust",NA,NA
"7",20,"folred",NA,NA
"7",21,"brown",6.5,-0.315730833726913
"7",21,"calred",4,-0.182194375110449
"7",21,"encrust",67.5,0.770940067120458
"7",21,"folred",0,-0.598476564654385
"7",22,"brown",1,-0.658464962443629
"7",22,"calred",8.5,1.10857420298567
"7",22,"encrust",60,0.184591217609254
"7",22,"folred",1.5,-0.460641480832084
"7",23,"brown",6,-0.346888481792069
"7",23,"calred",6,0.391480548487826
"7",23,"encrust",74,1.27910907003017
"7",23,"folred",0,-0.598476564654385
"7",24,"brown",12.5,0.0581609430549578
"7",24,"calred",8,0.965155472086102
"7",24,"encrust",63.5,0.458220680714483
"7",24,"folred",8,0.136643882397891
"7",25,"brown",3.5,-0.502676722117849
"7",25,"calred",7.5,0.821736741186533
"7",25,"encrust",58.5,0.0673214477070128
"7",25,"folred",6,-0.0471362293651782
"7",26,"brown",NA,NA
"7",26,"calred",NA,NA
"7",26,"encrust",NA,NA
"7",26,"folred",NA,NA
"7",27,"brown",NA,NA
"7",27,"calred",NA,NA
"7",27,"encrust",NA,NA
"7",27,"folred",NA,NA
"7",28,"brown",NA,NA
"7",28,"calred",NA,NA
"7",28,"encrust",NA,NA
"7",28,"folred",NA,NA
"7",29,"brown",1,-0.658464962443629
"7",29,"calred",12,2.11250531928265
"7",29,"encrust",67,0.731850143819711
"7",29,"folred",0,-0.598476564654385
"7",30,"brown",2.5,-0.564992018248161
"7",30,"calred",10.5,1.68224912658395
"7",30,"encrust",55,-0.206308015398216
"7",30,"folred",8,0.136643882397891
"7",31,"brown",9.5,-0.128784945335978
"7",31,"calred",9,1.25199293388524
"7",31,"encrust",67,0.731850143819711
"7",31,"folred",3.5,-0.276861369069015
"7",32,"brown",4.5,-0.440361425987537
"7",32,"calred",7,0.678318010286964
"7",32,"encrust",61.5,0.301860987511495
"7",32,"folred",1.5,-0.460641480832084
"7",33,"brown",8,-0.222257889531446
"7",33,"calred",8.5,1.10857420298567
"7",33,"encrust",71.5,1.08365945352643
"7",33,"folred",0.5,-0.552531536713618
"7",34,"brown",NA,NA
"7",34,"calred",NA,NA
"7",34,"encrust",NA,NA
"7",34,"folred",NA,NA
"7",35,"brown",2.5,-0.564992018248161
"7",35,"calred",9.5,1.39541166478481
"7",35,"encrust",70.5,1.00547960692494
"7",35,"folred",4.5,-0.18497131318748
"7",36,"brown",NA,NA
"7",36,"calred",NA,NA
"7",36,"encrust",NA,NA
"7",36,"folred",NA,NA
"7",37,"brown",NA,NA
"7",37,"calred",NA,NA
"7",37,"encrust",NA,NA
"7",37,"folred",NA,NA
"7",38,"brown",NA,NA
"7",38,"calred",NA,NA
"7",38,"encrust",NA,NA
"7",38,"folred",NA,NA
"7",39,"brown",0,-0.720780258573941
"7",39,"calred",3,-0.469031836909586
"7",39,"encrust",62,0.340950910812242
"7",39,"folred",0,-0.598476564654385
"7",40,"brown",NA,NA
"7",40,"calred",NA,NA
"7",40,"encrust",NA,NA
"7",40,"folred",NA,NA
"7",41,"brown",0,-0.720780258573941
"7",41,"calred",5,0.104643086688689
"7",41,"encrust",58.8889,0.0977255900503337
"7",41,"folred",18.8889,1.13722551188633
"7",42,"brown",12.5,0.0581609430549578
"7",42,"calred",1.5,-0.899288029608293
"7",42,"encrust",60.5,0.223681140910001
"7",42,"folred",5.5,-0.0930812573059455
"7",43,"brown",22.5,0.681313904358076
"7",43,"calred",5.5,0.248061817588258
"7",43,"encrust",78,1.59182845643615
"7",43,"folred",8,0.136643882397891
"7",44,"brown",NA,NA
"7",44,"calred",NA,NA
"7",44,"encrust",NA,NA
"7",44,"folred",NA,NA
"7",45,"brown",11.5,-0.00415435307535411
"7",45,"calred",3.5,-0.325613106010018
"7",45,"encrust",61.5,0.301860987511495
"7",45,"folred",7.5,0.0906988544571236
"7",46,"brown",NA,NA
"7",46,"calred",NA,NA
"7",46,"encrust",NA,NA
"7",46,"folred",NA,NA
"7",47,"brown",NA,NA
"7",47,"calred",NA,NA
"7",47,"encrust",NA,NA
"7",47,"folred",NA,NA
"7",48,"brown",NA,NA
"7",48,"calred",NA,NA
"7",48,"encrust",NA,NA
"7",48,"folred",NA,NA
"7",49,"brown",0,-0.720780258573941
"7",49,"calred",2,-0.755869298708724
"7",49,"encrust",53.5,-0.323577785300457
"7",49,"folred",0.5,-0.552531536713618
"7",50,"brown",NA,NA
"7",50,"calred",NA,NA
"7",50,"encrust",NA,NA
"7",50,"folred",NA,NA
"7",51,"brown",14.5,0.182791535315581
"7",51,"calred",1.5,-0.899288029608293
"7",51,"encrust",46.5,-0.870836711510915
"7",51,"folred",1.5,-0.460641480832084
"7",52,"brown",NA,NA
"7",52,"calred",NA,NA
"7",52,"encrust",NA,NA
"7",52,"folred",NA,NA
"7",53,"brown",0,-0.720780258573941
"7",53,"calred",1.5,-0.899288029608293
"7",53,"encrust",34,-1.84808479402959
"7",53,"folred",3.5,-0.276861369069015
"7",54,"brown",NA,NA
"7",54,"calred",NA,NA
"7",54,"encrust",NA,NA
"7",54,"folred",NA,NA
"7",55,"brown",61,3.08045280537508
"7",55,"calred",0.5,-1.18612549140743
"7",55,"encrust",42.5,-1.18355609791689
"7",55,"folred",5,-0.139026285246713
"7",56,"brown",NA,NA
"7",56,"calred",NA,NA
"7",56,"encrust",NA,NA
"7",56,"folred",NA,NA
"7",57,"brown",0.5,-0.689622610508785
"7",57,"calred",0,-1.329544222307
"7",57,"encrust",29,-2.23898402703706
"7",57,"folred",40,3.077125670607
"7",58,"brown",NA,NA
"7",58,"calred",NA,NA
"7",58,"encrust",NA,NA
"7",58,"folred",NA,NA
"7",59,"brown",NA,NA
"7",59,"calred",NA,NA
"7",59,"encrust",NA,NA
"7",59,"folred",NA,NA
"7",60,"brown",NA,NA
"7",60,"calred",NA,NA
"7",60,"encrust",NA,NA
"7",60,"folred",NA,NA
"7",61,"brown",0,-0.720780258573941
"7",61,"calred",0,-1.329544222307
"7",61,"encrust",32.5,-1.96535456393183
"7",61,"folred",26.5,1.83660991620628
"7",62,"brown",NA,NA
"7",62,"calred",NA,NA
"7",62,"encrust",NA,NA
"7",62,"folred",NA,NA
"7",63,"brown",3.5,-0.502676722117849
"7",63,"calred",0,-1.329544222307
"7",63,"encrust",34.5,-1.80899487072884
"7",63,"folred",40.5,3.12307069854776
